"ID","Date","Description","Work Time (Formatted)","Work Time (Seconds)","Rest Time (Formatted)","Rest Time (Seconds)","Work Distance","Rest Distance","Stroke Rate/Cadence","Stroke Count","Pace","Avg Watts","Cal/Hour","Total Cal","Avg Heart Rate","Drag Factor","Age","Weight","Type","Ranked","Comments"
"25742253","2015-05-15 14:11:00","3,108m row","""14:00.0""","840","","","3108","","","","2:15.1","142","788","184","","","37","Hwt","Indoor Rower","No",""
"25742252","2015-05-15 13:53:00","1,020m row","""4:48.1""","288.1","","","1020","","","","2:21.2","124","727","58","","","37","Hwt","Indoor Rower","No",""
"25742251","2015-05-14 14:31:00","1,016m row","""5:17.9""","317.9","","","1016","","","","2:36.4","91","614","54","","","37","Hwt","Indoor Rower","No",""
"25742250","2015-05-14 14:24:00","3,003m row","""13:00.0""","780","","","3003","","","","2:09.8","160","849","184","","","37","Hwt","Indoor Rower","No",""
"25742249","2015-05-14 14:05:00","2,996m row","""13:00.0""","780","","","2996","","","","2:10.1","159","846","183","","","37","Hwt","Indoor Rower","No",""
"25742247","2015-05-14 13:49:00","1,683m row","""8:02.9""","482.9","","","1683","","","","2:23.4","119","707","95","","","37","Hwt","Indoor Rower","No",""
"25742246","2015-05-12 13:03:00","2,322m row","""10:00.0""","600","","","2322","","","","2:09.1","162","858","143","","","37","Hwt","Indoor Rower","No",""
"25742245","2015-05-12 12:49:00","2,313m row","""10:00.0""","600","","","2313","","","","2:09.7","160","852","142","","","37","Hwt","Indoor Rower","No",""
"25742243","2015-05-12 12:36:00","1,195m row","""5:05.3""","305.3","","","1195","","","","2:07.7","168","877","74","","","37","Hwt","Indoor Rower","No",""
"25742242","2015-05-10 08:47:00","4,329m row","""20:00.0""","1200","","","4329","","","","2:18.6","131","752","251","","","37","Hwt","Indoor Rower","No",""
"25742241","2015-05-07 13:50:00","3,083m row","""14:00.0""","840","","","3083","","","","2:16.2","138","776","181","","","37","Hwt","Indoor Rower","No",""
"25742240","2015-05-07 13:35:00","1,164m row","""5:19.7""","319.7","","","1164","","","","2:17.3","135","765","68","","","37","Hwt","Indoor Rower","No",""
